"districtid","apr","aug","dec","feb","jan","jul","jun","mar","may","nov","oct","sep","year","states","stateid","district"
"460","3","44.799999999999997","0","34","13.5","157","36.5","40.200000000000003","2.5","0","0","224.19999999999999","2005","HARYANA","13","SONEPAT"
"460","0","15.300000000000001","0","0","0","128.30000000000001","37.899999999999999","10","61.5","0","0","53.200000000000003","2006","HARYANA","13","SONEPAT"
"460","0","64.299999999999997","0","17","0","92.299999999999997","23.300000000000001","9","42","0","0","56.200000000000003","2007","HARYANA","13","SONEPAT"
"460","3","272.5","0","0","0","196.19999999999999","133.09999999999999","0","41","23.300000000000001","0","122.3","2008","HARYANA","13","SONEPAT"
"524","47.700000000000003","319.30000000000001","4","0","87.5","107.8","75","0","57.5","0","9","34.399999999999999","2004","HARYANA","13","YAMUNA NAGAR"
"524","0","110.7","0","48.5","34.5","405.60000000000002","100.5","37.5","3","0","0","251.59999999999999","2005","HARYANA","13","YAMUNA NAGAR"
"524","0","107.3","3","0","11","325.10000000000002","87","43","29","0","0","31.5","2006","HARYANA","13","YAMUNA NAGAR"
"524","3","192.69999999999999","4","120.2","0","211.30000000000001","93.5","77.5","4","0","0","22.600000000000001","2007","HARYANA","13","YAMUNA NAGAR"
"524","2.2999999999999998","177.59999999999999","0","4.7999999999999998","0","293.30000000000001","290.80000000000001","0","0","0","11.5","85.299999999999997","2008","HARYANA","13","YAMUNA NAGAR"
"71","25.399999999999999","348.60000000000002","19","12.800000000000001","148.59999999999999","219.40000000000001","93.700000000000003","0","55","0","125","52.5","2004","HIMACHAL PRADESH","14","BILASPUR"
"71","1.3999999999999999","187.19999999999999","0","113.90000000000001","56","334.69999999999999","46.700000000000003","81.200000000000003","17.600000000000001","0","0.20000000000000001","103","2005","HIMACHAL PRADESH","14","BILASPUR"
"71","27.199999999999999","366.39999999999998","18.199999999999999","1.7","53.899999999999999","403.10000000000002","75.599999999999994","86.299999999999997","82.200000000000003","7.9000000000000004","20.800000000000001","204.69999999999999","2006","HIMACHAL PRADESH","14","BILASPUR"
"71","15.199999999999999","386.39999999999998","26.300000000000001","121","0","339.19999999999999","94.700000000000003","168.09999999999999","12.9","0","20","66.900000000000006","2007","HIMACHAL PRADESH","14","BILASPUR"
"71","37.100000000000001","385.30000000000001","0.5","37","25.100000000000001","295.89999999999998","248.19999999999999","0.80000000000000004","36.200000000000003","0.40000000000000002","25.199999999999999","207","2008","HIMACHAL PRADESH","14","BILASPUR"
"86","91.799999999999997","187","25.300000000000001","49.399999999999999","111.7","112.8","83.799999999999997","2.5","56.399999999999999","17.5","124.7","27.399999999999999","2004","HIMACHAL PRADESH","14","CHAMBA"
"86","26.699999999999999","49.100000000000001","0","177","61.100000000000001","357.80000000000001","51.299999999999997","112","39.299999999999997","0","0","130.09999999999999","2005","HIMACHAL PRADESH","14","CHAMBA"
"86","3","312.30000000000001","21","128.19999999999999","194.19999999999999","208.59999999999999","88.299999999999997","118","36","27.199999999999999","16","66.299999999999997","2006","HIMACHAL PRADESH","14","CHAMBA"
"86","7","57","0","108","0.69999999999999996","72.700000000000003","63.700000000000003","189.80000000000001","23.5","0","0","11","2007","HIMACHAL PRADESH","14","CHAMBA"
"86","-101010101","98.700000000000003","50.5","-101010101","-101010101","134.59999999999999","98.299999999999997","-101010101","-101010101","0","4.5999999999999996","90.799999999999997","2008","HIMACHAL PRADESH","14","CHAMBA"
"188","41.799999999999997","319.30000000000001","38.700000000000003","21.600000000000001","140.59999999999999","303.60000000000002","137.09999999999999","0","47","3.1000000000000001","138.80000000000001","98.299999999999997","2004","HIMACHAL PRADESH","14","HAMIRPUR"
"188","9.6999999999999993","298.10000000000002","0","166.80000000000001","70.200000000000003","407.60000000000002","57.899999999999999","74.400000000000006","23","0","3.2000000000000002","141.69999999999999","2005","HIMACHAL PRADESH","14","HAMIRPUR"
"188","20.300000000000001","394.89999999999998","28","2.1000000000000001","57.200000000000003","482.89999999999998","166.5","99.700000000000003","112","7","31.699999999999999","189","2006","HIMACHAL PRADESH","14","HAMIRPUR"
"188","41.200000000000003","548.5","19.699999999999999","136.80000000000001","0","247.19999999999999","129.69999999999999","163.09999999999999","33.100000000000001","0","2.1000000000000001","95.200000000000003","2007","HIMACHAL PRADESH","14","HAMIRPUR"
"188","47.899999999999999","396.10000000000002","1","46.799999999999997","41.899999999999999","325.80000000000001","359.10000000000002","0","57.899999999999999","0","30.399999999999999","111.8","2008","HIMACHAL PRADESH","14","HAMIRPUR"
"240","31.399999999999999","377.80000000000001","32.100000000000001","13.699999999999999","112.90000000000001","364.39999999999998","133.90000000000001","0","35.299999999999997","6.0999999999999996","125.2","111.09999999999999","2004","HIMACHAL PRADESH","14","KANGRA"
"240","7.0999999999999996","315.69999999999999","0","156.30000000000001","71.900000000000006","482.19999999999999","95.700000000000003","83.200000000000003","11.300000000000001","0","6.9000000000000004","240.5","2005","HIMACHAL PRADESH","14","KANGRA"
"240","11.9","436.30000000000001","40.200000000000003","24.199999999999999","58.200000000000003","532.20000000000005","240.5","80","96.299999999999997","10.9","46.600000000000001","189.30000000000001","2006","HIMACHAL PRADESH","14","KANGRA"
"240","11.4","398.39999999999998","20","126.8","0","388.10000000000002","241.90000000000001","195.5","50","3.3999999999999999","2.1000000000000001","172.40000000000001","2007","HIMACHAL PRADESH","14","KANGRA"
"240","40.299999999999997","486.19999999999999","3.5","58.700000000000003","61.899999999999999","475.19999999999999","488.80000000000001","1.6000000000000001","74.299999999999997","0","45.200000000000003","69.599999999999994","2008","HIMACHAL PRADESH","14","KANGRA"
"265","45.600000000000001","51.700000000000003","0","37.100000000000001","29.300000000000001","25.899999999999999","2.8999999999999999","2.7999999999999998","19.5","22.399999999999999","5.9000000000000004","-101010101","2004","HIMACHAL PRADESH","14","KINNAUR"
"265","19","14.5","0","137.59999999999999","123.90000000000001","132.09999999999999","13.699999999999999","76","20.699999999999999","0","1.8999999999999999","104.40000000000001","2005","HIMACHAL PRADESH","14","KINNAUR"
"265","83.099999999999994","42","42.799999999999997","0","0.5","57.600000000000001","22.300000000000001","41.799999999999997","14.800000000000001","5.2999999999999998","2.2999999999999998","21.100000000000001","2006","HIMACHAL PRADESH","14","KINNAUR"
"265","5.0999999999999996","82.799999999999997","51.200000000000003","116.2","0","61.299999999999997","19.199999999999999","165.90000000000001","28.800000000000001","0.40000000000000002","25.699999999999999","71.900000000000006","2007","HIMACHAL PRADESH","14","KINNAUR"
"265","60.799999999999997","75.900000000000006","42.5","52.399999999999999","227","28.699999999999999","33.899999999999999","18.399999999999999","21.399999999999999","3.1000000000000001","1.1000000000000001","169.90000000000001","2008","HIMACHAL PRADESH","14","KINNAUR"
"284","61.299999999999997","201.40000000000001","27.800000000000001","43","141.80000000000001","116.2","34.399999999999999","0","105.2","1.1000000000000001","166.5","14","2004","HIMACHAL PRADESH","14","KULU"
"284","24.899999999999999","49.299999999999997","0","142.19999999999999","80.700000000000003","294.60000000000002","76.299999999999997","162.69999999999999","96.599999999999994","0","0.69999999999999996","114.2","2005","HIMACHAL PRADESH","14","KULU"
"284","63.600000000000001","124.2","40.200000000000003","56.799999999999997","123","157.59999999999999","53.600000000000001","84.799999999999997","47","19.899999999999999","12.1","90.299999999999997","2006","HIMACHAL PRADESH","14","KULU"
"284","18.100000000000001","125.40000000000001","19.800000000000001","173.5","0","121","38.700000000000003","203","94.5","0","18.199999999999999","39.200000000000003","2007","HIMACHAL PRADESH","14","KULU"
"284","83","287.69999999999999","57.100000000000001","55.399999999999999","181.5","251.09999999999999","181.90000000000001","6.2999999999999998","89.099999999999994","1.8","35","216.09999999999999","2008","HIMACHAL PRADESH","14","KULU"
"311","25.600000000000001","303.89999999999998","11.4","12.699999999999999","137.19999999999999","302.69999999999999","128.5","0","56.5","0.29999999999999999","116.7","74.599999999999994","2004","HIMACHAL PRADESH","14","MANDI"
"311","6.7999999999999998","147.40000000000001","0.10000000000000001","147.19999999999999","49.600000000000001","561.39999999999998","110.2","82.5","21.699999999999999","0","1.7","135.80000000000001","2005","HIMACHAL PRADESH","14","MANDI"
"311","36.100000000000001","317.10000000000002","32.5","2.7999999999999998","53.700000000000003","338.60000000000002","99.900000000000006","84.400000000000006","99.099999999999994","9.0999999999999996","22.699999999999999","169.19999999999999","2006","HIMACHAL PRADESH","14","MANDI"
"311","5.9000000000000004","429.69999999999999","22.100000000000001","123","0","379.89999999999998","167.59999999999999","169.90000000000001","55.899999999999999","0","5.2000000000000002","113.09999999999999","2007","HIMACHAL PRADESH","14","MANDI"
"311","29.600000000000001","290.69999999999999","5.4000000000000004","44.700000000000003","59","274.39999999999998","311.60000000000002","2","94.900000000000006","2.2999999999999998","21.100000000000001","164.80000000000001","2008","HIMACHAL PRADESH","14","MANDI"
"449","47.399999999999999","252","6.2999999999999998","32.200000000000003","99.200000000000003","75.400000000000006","86","0","56.100000000000001","1.5","91.5","31.600000000000001","2004","HIMACHAL PRADESH","14","SIMLA"
"449","33.600000000000001","69.900000000000006","0","144.5","76.5","375.69999999999999","99.400000000000006","89.700000000000003","22.399999999999999","0.69999999999999996","0.5","132","2005","HIMACHAL PRADESH","14","SIMLA"
"449","45.899999999999999","280.5","35.5","12.9","75.299999999999997","299","157.90000000000001","98.900000000000006","95.400000000000006","16.899999999999999","20","62.399999999999999","2006","HIMACHAL PRADESH","14","SIMLA"
"449","12.699999999999999","228.90000000000001","31.300000000000001","128.19999999999999","0","145.19999999999999","68.299999999999997","155.19999999999999","49.5","0","20.300000000000001","45.100000000000001","2007","HIMACHAL PRADESH","14","SIMLA"
"449","39.5","284.19999999999999","12.699999999999999","44.5","92.900000000000006","148.09999999999999","248","2.1000000000000001","102.90000000000001","6.0999999999999996","12.9","243.69999999999999","2008","HIMACHAL PRADESH","14","SIMLA"
"451","31.699999999999999","542.89999999999998","3.7000000000000002","6","98.5","150.19999999999999","147.69999999999999","0","55.5","2.7000000000000002","97.5","77.599999999999994","2004","HIMACHAL PRADESH","14","SIRMUR"
"451","3.2999999999999998","127.5","0","96.900000000000006","63.5","477","105.59999999999999","87.700000000000003","29.399999999999999","0","0","323","2005","HIMACHAL PRADESH","14","SIRMUR"
"451","6.4000000000000004","322","18.800000000000001","1.3","42.700000000000003","538.39999999999998","123.40000000000001","125.40000000000001","104.59999999999999","10.800000000000001","20","64.400000000000006","2006","HIMACHAL PRADESH","14","SIRMUR"
"451","15.199999999999999","399","11","179.69999999999999","0","199.59999999999999","186.90000000000001","166","24.800000000000001","0","13.300000000000001","80.799999999999997","2007","HIMACHAL PRADESH","14","SIRMUR"
"451","41.899999999999999","366","0","33.100000000000001","29.399999999999999","305.69999999999999","320.60000000000002","0","64","1","5.2999999999999998","255.09999999999999","2008","HIMACHAL PRADESH","14","SIRMUR"
"458","37.100000000000001","306.30000000000001","3","4.2999999999999998","87.900000000000006","78.400000000000006","76.099999999999994","0","51.899999999999999","0.40000000000000002","85.400000000000006","82.299999999999997","2004","HIMACHAL PRADESH","14","SOLAN"
"458","9.4000000000000004","93.700000000000003","0","129.80000000000001","49.200000000000003","391","33.5","55.799999999999997","19.5","0","1.3999999999999999","167.40000000000001","2005","HIMACHAL PRADESH","14","SOLAN"
"458","13.300000000000001","244.19999999999999","17.800000000000001","0.90000000000000002","49.899999999999999","271.69999999999999","103.2","100.3","77.599999999999994","7.7000000000000002","7.4000000000000004","80.599999999999994","2006","HIMACHAL PRADESH","14","SOLAN"
"458","18","364.19999999999999","4.7999999999999998","171.19999999999999","0.10000000000000001","200","124.09999999999999","150.59999999999999","21.100000000000001","0","18.899999999999999","100.8","2007","HIMACHAL PRADESH","14","SOLAN"
"458","11.4","357.89999999999998","1.2","32.700000000000003","44.100000000000001","275.30000000000001","307.5","0","95.900000000000006","0","24.899999999999999","341.19999999999999","2008","HIMACHAL PRADESH","14","SOLAN"
"499","24.699999999999999","226.59999999999999","12","13.199999999999999","116.2","320","123.3","0","34.700000000000003","2.2000000000000002","145.69999999999999","89.799999999999997","2004","HIMACHAL PRADESH","14","UNA"
"499","8","273.39999999999998","0","156.5","62","409.69999999999999","78","69.400000000000006","16.199999999999999","0","0.5","143.69999999999999","2005","HIMACHAL PRADESH","14","UNA"
"499","14.300000000000001","506.89999999999998","26.5","1.3","15.4","313.80000000000001","146.90000000000001","32.799999999999997","83.599999999999994","4.5","23.800000000000001","138.69999999999999","2006","HIMACHAL PRADESH","14","UNA"
"499","25.300000000000001","506.89999999999998","12.300000000000001","98.099999999999994","0","244.09999999999999","127.40000000000001","127","15.300000000000001","0","1.6000000000000001","86.299999999999997","2007","HIMACHAL PRADESH","14","UNA"
"499","18","551.39999999999998","0.5","14.199999999999999","16.300000000000001","439","292.80000000000001","0","12.199999999999999","0","36.700000000000003","90.400000000000006","2008","HIMACHAL PRADESH","14","UNA"
"74","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","JHARKHAND","16","BOKARO"
"74","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","JHARKHAND","16","BOKARO"
"74","-101010101","236.19999999999999","-101010101","-101010101","-101010101","308.69999999999999","23.5","-101010101","-101010101","-101010101","7.9000000000000004","370.5","2006","JHARKHAND","16","BOKARO"
"74","15.300000000000001","325.39999999999998","-101010101","-101010101","-101010101","420.19999999999999","9.3000000000000007","-101010101","48.799999999999997","-101010101","9.8000000000000007","272.19999999999999","2007","JHARKHAND","16","BOKARO"
"74","-101010101","256.89999999999998","-101010101","-101010101","-101010101","433.69999999999999","258.60000000000002","-101010101","-101010101","-101010101","24.199999999999999","235.59999999999999","2008","JHARKHAND","16","BOKARO"
"124","78.299999999999997","272.80000000000001","-101010101","0","9","193.30000000000001","212.19999999999999","4.0999999999999996","71.299999999999997","-101010101","38.899999999999999","193.59999999999999","2004","JHARKHAND","16","DHANBAD"
"124","-101010101","86.799999999999997","-101010101","-101010101","-101010101","392.69999999999999","3.5","-101010101","-101010101","0","11.9","111.09999999999999","2005","JHARKHAND","16","DHANBAD"
"124","-101010101","233.30000000000001","0","-101010101","-101010101","283.5","35.799999999999997","-101010101","-101010101","-101010101","10","263.80000000000001","2006","JHARKHAND","16","DHANBAD"
"124","9.9000000000000004","474.39999999999998","-101010101","-101010101","-101010101","621","63.700000000000003","-101010101","52.299999999999997","-101010101","26","329.30000000000001","2007","JHARKHAND","16","DHANBAD"
"124","-101010101","195.30000000000001","-101010101","-101010101","-101010101","442.10000000000002","165.90000000000001","0","-101010101","-101010101","39.700000000000003","174.5","2008","JHARKHAND","16","DHANBAD"
"147","61.100000000000001","516.79999999999995","0","15.5","0","249.19999999999999","191.80000000000001","11.5","64.799999999999997","0","75.200000000000003","161","2004","JHARKHAND","16","EAST SINGBHUM"
"147","7.2000000000000002","163.40000000000001","67.299999999999997","24.800000000000001","25.5","246.80000000000001","156.59999999999999","21.100000000000001","68.900000000000006","0","137.30000000000001","152.80000000000001","2005","JHARKHAND","16","EAST SINGBHUM"
"147","42.5","331.19999999999999","-101010101","0","0.29999999999999999","706.29999999999995","351.80000000000001","2.2999999999999998","193.5","17.399999999999999","29.600000000000001","377.5","2006","JHARKHAND","16","EAST SINGBHUM"
"147","40.899999999999999","498.5","0","64.799999999999997","0","646.39999999999998","146.5","-101010101","10.800000000000001","32.299999999999997","27.199999999999999","374.39999999999998","2007","JHARKHAND","16","EAST SINGBHUM"
"147","46.399999999999999","313.19999999999999","0","7.5","30.800000000000001","275.60000000000002","655.10000000000002","8.5999999999999996","85.400000000000006","0","5.4000000000000004","200.30000000000001","2008","JHARKHAND","16","EAST SINGBHUM"
"171","0","224.09999999999999","-101010101","0","0","179.59999999999999","199.09999999999999","0","0","0","148.90000000000001","275.89999999999998","2004","JHARKHAND","16","GIRIDIH"
"171","10.199999999999999","110.7","0","0","-101010101","313.60000000000002","79.200000000000003","0","38.600000000000001","0","41.799999999999997","115.5","2005","JHARKHAND","16","GIRIDIH"
"171","20.399999999999999","234","0","0","0","291.19999999999999","292.10000000000002","0","119.8","0","40.100000000000001","404.5","2006","JHARKHAND","16","GIRIDIH"
"171","11","326.5","-101010101","83.799999999999997","0","588.79999999999995","132.59999999999999","-101010101","48","-101010101","59.5","350.89999999999998","2007","JHARKHAND","16","GIRIDIH"
"171","6.2000000000000002","262.60000000000002","-101010101","0","0","508.5","223.80000000000001","-101010101","0","-101010101","23.699999999999999","189.69999999999999","2008","JHARKHAND","16","GIRIDIH"
"174","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","JHARKHAND","16","GODDA"
"174","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","JHARKHAND","16","GODDA"
"174","-101010101","-101010101","0","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","3","-101010101","492","2006","JHARKHAND","16","GODDA"
"174","0","200","-101010101","27","-101010101","593.10000000000002","211","17","-101010101","0","-101010101","-101010101","2007","JHARKHAND","16","GODDA"
"174","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2008","JHARKHAND","16","GODDA"
"181","-101010101","348.30000000000001","-101010101","-101010101","-101010101","376.89999999999998","73.599999999999994","-101010101","-101010101","-101010101","-101010101","-101010101","2004","JHARKHAND","16","GUMLA"
"181","-101010101","305.69999999999999","-101010101","-101010101","-101010101","134.69999999999999","164","-101010101","-101010101","-101010101","14.9","198.30000000000001","2005","JHARKHAND","16","GUMLA"
"181","-101010101","-101010101","-101010101","-101010101","0","-101010101","-101010101","0","-101010101","-101010101","-101010101","-101010101","2006","JHARKHAND","16","GUMLA"
"181","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2007","JHARKHAND","16","GUMLA"
"181","-101010101","278.19999999999999","-101010101","-101010101","-101010101","533","-101010101","74.200000000000003","-101010101","-101010101","-101010101","-101010101","2008","JHARKHAND","16","GUMLA"
"195","63.600000000000001","263.19999999999999","0.90000000000000002","0","17.699999999999999","251.09999999999999","239.80000000000001","0.59999999999999998","24.699999999999999","0","85.5","381.10000000000002","2004","JHARKHAND","16","HAZARIBAGH"
"195","0.90000000000000002","281.39999999999998","-101010101","10.800000000000001","-101010101","216.40000000000001","22.199999999999999","0","0","-101010101","0","156.30000000000001","2005","JHARKHAND","16","HAZARIBAGH"
"195","-101010101","211.30000000000001","0","-101010101","-101010101","278.69999999999999","65.799999999999997","-101010101","-101010101","-101010101","3.1000000000000001","421.5","2006","JHARKHAND","16","HAZARIBAGH"
"195","4.9000000000000004","301.89999999999998","-101010101","-101010101","-101010101","505","32.299999999999997","6.4000000000000004","57.299999999999997","-101010101","57.700000000000003","274.30000000000001","2007","JHARKHAND","16","HAZARIBAGH"
"195","23.600000000000001","497.39999999999998","0","0","-101010101","526","212.40000000000001","0","13.800000000000001","10.800000000000001","21.399999999999999","262.69999999999999","2008","JHARKHAND","16","HAZARIBAGH"
"268","0","-101010101","-101010101","-101010101","0","-101010101","-101010101","0","-101010101","-101010101","-101010101","-101010101","2004","JHARKHAND","16","KODERMA"
"268","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","JHARKHAND","16","KODERMA"
"268","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","15","454","2006","JHARKHAND","16","KODERMA"
"268","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2007","JHARKHAND","16","KODERMA"
"268","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","9.5999999999999996","-101010101","2008","JHARKHAND","16","KODERMA"
"294","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","JHARKHAND","16","LOHARDAGA"
"294","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","JHARKHAND","16","LOHARDAGA"
"294","-101010101","526.5","-101010101","-101010101","-101010101","586.20000000000005","-101010101","-101010101","-101010101","-101010101","2.3999999999999999","227.69999999999999","2006","JHARKHAND","16","LOHARDAGA"
"294","-101010101","388.39999999999998","-101010101","88.799999999999997","-101010101","323.30000000000001","159.59999999999999","-101010101","-101010101","-101010101","5.2000000000000002","273.30000000000001","2007","JHARKHAND","16","LOHARDAGA"
"294","-101010101","-101010101","-101010101","-101010101","-101010101","442.5","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2008","JHARKHAND","16","LOHARDAGA"
"365","55","21.600000000000001","0","0","0","240","483","-101010101","17.600000000000001","0","117.8","176.19999999999999","2004","JHARKHAND","16","PAKUR"
"365","11.4","-101010101","-101010101","0","52.399999999999999","644.39999999999998","137.30000000000001","100","57.299999999999997","0","-101010101","-101010101","2005","JHARKHAND","16","PAKUR"
"365","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2006","JHARKHAND","16","PAKUR"
"365","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2007","JHARKHAND","16","PAKUR"
"365","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2008","JHARKHAND","16","PAKUR"
"367","18.100000000000001","280.89999999999998","0.29999999999999999","1.2","8","144.90000000000001","96.099999999999994","0","0.20000000000000001","-101010101","68.900000000000006","138.30000000000001","2004","JHARKHAND","16","PALAMAU"
"367","6","291.80000000000001","3.7000000000000002","51.299999999999997","15.300000000000001","170.40000000000001","132","21.199999999999999","2.5","0","4.9000000000000004","91.599999999999994","2005","JHARKHAND","16","PALAMAU"
"367","9.9000000000000004","253.90000000000001","-101010101","0","0","397.5","185.19999999999999","40.200000000000003","75.599999999999994","1.3999999999999999","9","168.5","2006","JHARKHAND","16","PALAMAU"
"367","3.1000000000000001","340.5","0","125.90000000000001","0","272","112.40000000000001","15.300000000000001","24.399999999999999","0","2.5","259.89999999999998","2007","JHARKHAND","16","PALAMAU"
"367","12.199999999999999","306.19999999999999","0","8.0999999999999996","2","239.59999999999999","346.60000000000002","21.300000000000001","19.100000000000001","0.29999999999999999","4.7999999999999998","47.100000000000001","2008","JHARKHAND","16","PALAMAU"
"405","67.700000000000003","385.80000000000001","5.4000000000000004","7.7999999999999998","13.4","184.5","220.5","0","28.300000000000001","0.10000000000000001","101.2","230.69999999999999","2004","JHARKHAND","16","RANCHI"
"405","2","172","3","64.299999999999997","23","330.60000000000002","174.69999999999999","13.800000000000001","3.8999999999999999","6.5999999999999996","32.100000000000001","148.5","2005","JHARKHAND","16","RANCHI"
"405","0.59999999999999998","340.89999999999998","0","0","0","428.10000000000002","242.80000000000001","44.399999999999999","127.3","8.3000000000000007","24.600000000000001","338.89999999999998","2006","JHARKHAND","16","RANCHI"
"405","35.200000000000003","326.5","0","62.799999999999997","0","480.39999999999998","142.19999999999999","33.399999999999999","49","1.3999999999999999","18.899999999999999","320.80000000000001","2007","JHARKHAND","16","RANCHI"
"405","14.5","271.60000000000002","0","12.9","12.300000000000001","472.60000000000002","407.30000000000001","25","53.5","1.2","19.800000000000001","184.30000000000001","2008","JHARKHAND","16","RANCHI"
"420","0","152","-101010101","-101010101","13","455.39999999999998","342.39999999999998","2.7000000000000002","138","-101010101","-101010101","-101010101","2004","JHARKHAND","16","SAHEBGANJ"
"420","-101010101","-101010101","-101010101","0","0","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","JHARKHAND","16","SAHEBGANJ"
"420","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","783.5","2006","JHARKHAND","16","SAHEBGANJ"
"420","-101010101","-101010101","0","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","148.69999999999999","-101010101","2007","JHARKHAND","16","SAHEBGANJ"
"420","-101010101","-101010101","-101010101","-101010101","-101010101","572.5","712.60000000000002","-101010101","-101010101","-101010101","-101010101","-101010101","2008","JHARKHAND","16","SAHEBGANJ"
"428","71.200000000000003","277.69999999999999","-101010101","0","3","236.59999999999999","416.80000000000001","0.90000000000000002","107.2","-101010101","399.19999999999999","440","2004","JHARKHAND","16","SANTHAL PARGANAS"
"428","-101010101","107.8","0","-101010101","-101010101","290.89999999999998","160.30000000000001","-101010101","0","-101010101","11.4","141.59999999999999","2005","JHARKHAND","16","SANTHAL PARGANAS"
"428","-101010101","190.80000000000001","-101010101","-101010101","-101010101","670.79999999999995","48.600000000000001","-101010101","-101010101","-101010101","5.5999999999999996","699.60000000000002","2006","JHARKHAND","16","SANTHAL PARGANAS"
"428","23","308.10000000000002","-101010101","-101010101","-101010101","597.20000000000005","154.90000000000001","7.2999999999999998","50","0","55.799999999999997","374.10000000000002","2007","JHARKHAND","16","SANTHAL PARGANAS"
"428","-101010101","256.10000000000002","-101010101","0","33.600000000000001","416.80000000000001","85.900000000000006","-101010101","-101010101","-101010101","28.399999999999999","205.09999999999999","2008","JHARKHAND","16","SANTHAL PARGANAS"
"521","155.19999999999999","189.90000000000001","0","0","0","137.40000000000001","145.90000000000001","5.7000000000000002","27.5","0","72","52.100000000000001","2004","JHARKHAND","16","WEST SINGBHUM"
"521","0","-101010101","18","0","24","-101010101","41.100000000000001","19.5","-101010101","0","101","-101010101","2005","JHARKHAND","16","WEST SINGBHUM"
"521","14","325.80000000000001","0","0","0","-101010101","-101010101","31.800000000000001","0","0","0","33.299999999999997","2006","JHARKHAND","16","WEST SINGBHUM"
"521","8","306.39999999999998","0","35","0","-101010101","113","-101010101","68","2","3.3999999999999999","306.80000000000001","2007","JHARKHAND","16","WEST SINGBHUM"
"521","15.199999999999999","130","0","1.3","0","148","44.399999999999999","1.2","31.399999999999999","0","0","159.69999999999999","2008","JHARKHAND","16","WEST SINGBHUM"
"20","145.80000000000001","65.599999999999994","17","78.299999999999997","125.09999999999999","52.700000000000003","75.599999999999994","13.300000000000001","65.900000000000006","27.800000000000001","81.099999999999994","28.5","2004","JAMMU AND KASHMIR","15","ANANTNAG"
"20","93.099999999999994","30.800000000000001","1.1000000000000001","379.60000000000002","178.09999999999999","127.2","39.100000000000001","148.30000000000001","100.2","29.399999999999999","16.800000000000001","31.600000000000001","2005","JAMMU AND KASHMIR","15","ANANTNAG"
"20","58.700000000000003","141.59999999999999","133.80000000000001","93.5","204","120.2","68.599999999999994","108","31.100000000000001","61.799999999999997","34.5","151.80000000000001","2006","JAMMU AND KASHMIR","15","ANANTNAG"
"20","7.7999999999999998","87","55.5","65.5","24.600000000000001","59.100000000000001","82.599999999999994","281.10000000000002","60.5","0","0.29999999999999999","44.200000000000003","2007","JAMMU AND KASHMIR","15","ANANTNAG"
"20","84.400000000000006","73.099999999999994","112.5","155","139.69999999999999","62.200000000000003","72.200000000000003","15.9","101.5","31.199999999999999","37.700000000000003","66","2008","JAMMU AND KASHMIR","15","ANANTNAG"
"28","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","JAMMU AND KASHMIR","15","BADGAM"
"28","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","JAMMU AND KASHMIR","15","BADGAM"
"28","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2006","JAMMU AND KASHMIR","15","BADGAM"
